customer_state,total_payment_value,payment_count,principal_payment_type,total_freight,total_weight_g,total_volume_cm3,seller_state_count,category_count,principal_category_by_price,principal_seller_state_by_price,distancia_km
SP,87.81,1,credit_card,19.82,450,1280,1,1,informatica_acessorios,SP,131.085365
SP,123.25,1,boleto,13.35,835,11880,1,1,cama_mesa_banho,SP,81.853632
RJ,49.97,1,credit_card,8.47,500,10368,1,1,moveis_decoracao,RJ,14.566054
RJ,62.01,1,boleto,16.11,600,1800,1,1,moveis_decoracao,SP,595.208956
SP,33.95,1,credit_card,7.45,200,2750,1,1,utilidades_domesticas,SP,6.179243
SP,191.58,1,credit_card,21.68,2438,20832,1,1,esporte_lazer,PR,283.776664
RJ,55.07,1,credit_card,15.1,400,10764,1,1,cama_mesa_banho,MG,287.261046
RJ,37.03,1,credit_card,9.13,650,8000,1,1,beleza_saude,RJ,23.896695
SP,515.94,1,credit_card,15.94,425,3952,1,1,relogios_presentes,SP,302.452224
SP,200.17,1,credit_card,18.18,1667,22274,1,1,cama_mesa_banho,SP,305.642063
SP,86.54,1,credit_card,26.74,2000,14592,1,1,moveis_decoracao,MG,118.983635
SP,52.17,1,boleto,13.37,885,2880,1,1,informatica_acessorios,PR,550.103507
RJ,413.31,1,credit_card,13.41,450,4608,1,1,beleza_saude,RJ,55.447533
SP,165.96,1,credit_card,26.16,5200,30000,1,1,moveis_decoracao,SP,20.686638
SP,162.85,1,credit_card,7.95,275,4693,1,1,relogios_presentes,SP,103.608915
SP,144.9,1,credit_card,15,1900,352,1,1,cama_mesa_banho,SP,298.265426
SP,61.98,1,boleto,8.29,1110,3762,1,1,beleza_saude,SP,74.743723
SP,198.4,1,credit_card,28.4,6200,65520,1,1,utilidades_domesticas,SP,17.986051
SP,22.78,1,credit_card,7.78,145,912,1,1,utilidades_domesticas,SP,95.038494
SP,113.48,1,credit_card,17.58,1550,11352,1,1,cama_mesa_banho,SP,147.9284
RJ,158.07,1,debit_card,19.07,501,3276,1,1,relogios_presentes,MG,259.312938
SP,54.34,1,credit_card,9.34,800,8736,1,1,esporte_lazer,SP,17.308655
SP,55.35,1,boleto,15.38,400,10764,1,1,cama_mesa_banho,MG,484.595971
SP,75.11,1,credit_card,9.21,500,7500,1,1,esporte_lazer,SP,142.626653
RJ,295.4,1,credit_card,45.6,466,6720,1,1,informatica_acessorios,PR,905.072453
SP,112.71,1,credit_card,13.71,1550,20944,1,1,cama_mesa_banho,SP,152.185917
SP,168.82,1,credit_card,18.85,1050,6000,1,1,utilidades_domesticas,MG,444.585853
SP,111.99,1,boleto,12.09,400,5100,1,1,beleza_saude,SP,371.647566
SP,143.52,1,credit_card,16.52,1200,9600,1,1,esporte_lazer,SP,501.943831
SP,184.2,1,credit_card,14.3,2000,10098,1,1,cama_mesa_banho,SP,144.900529
RJ,41.01,1,credit_card,14.11,300,2520,1,1,informatica_acessorios,MG,353.131234
SP,166.35,1,credit_card,16.35,4000,31500,1,1,moveis_decoracao,SP,12.242889
SP,95.48,1,credit_card,7.48,250,2448,1,1,beleza_saude,SP,15.561288
SP,211.91,1,credit_card,12.01,200,2112,1,1,relogios_presentes,SP,156.12237
SP,1019.34,1,credit_card,19.44,600,1936,1,1,relogios_presentes,SP,286.670694
SP,208.88,1,credit_card,8.98,500,4284,1,1,relogios_presentes,SP,53.860409
RJ,124.58,1,credit_card,15.68,1600,24000,1,1,esporte_lazer,RJ,224.107456
SP,86.61,1,credit_card,11.62,3400,23100,1,1,esporte_lazer,SP,29.031509
SP,154.05,1,credit_card,19.05,350,1547,1,1,informatica_acessorios,RJ,401.056336
SP,62.63,1,credit_card,12.93,1700,10500,1,1,moveis_decoracao,SP,212.074421
SP,244.05,1,credit_card,14.05,346,2340,1,1,relogios_presentes,SP,223.556586
SP,84.45,1,credit_card,16.45,650,8349,1,1,moveis_decoracao,PR,355.080435
RJ,209.76,1,credit_card,9.77,1436,24786,1,1,brinquedos,RJ,25.689609
SP,57.68,1,credit_card,7.78,200,1232,1,1,brinquedos,SP,16.194041
SP,123.69,1,credit_card,13.79,2000,23625,1,1,cama_mesa_banho,SP,291.707394
SP,1603.08,1,credit_card,283.68,144300,864000,1,1,informatica_acessorios,SP,9.815338
SP,70.75,1,credit_card,13.76,875,18000,1,1,cama_mesa_banho,SP,302.399388
RJ,121.46,1,credit_card,26.96,1350,27378,1,1,cama_mesa_banho,SP,422.850842
SP,57.12,1,debit_card,23.34,680,11150,1,1,moveis_decoracao,SP,20.429595
RJ,227.13,1,credit_card,17.23,1600,21250,1,1,brinquedos,SP,518.048003
RJ,87.98,1,credit_card,7.98,300,2464,1,1,relogios_presentes,RJ,9.401669
SP,110,1,credit_card,0,584,2288,1,1,relogios_presentes,SP,313.845052
SP,62.37,1,credit_card,13.37,4800,30492,1,1,utilidades_domesticas,SP,322.630293
SP,24.75,1,voucher,11.85,250,960,1,1,informatica_acessorios,SP,368.389777
SP,102.07,1,credit_card,14.4,350,2464,1,1,relogios_presentes,RJ,394.066697
SP,134.45,1,credit_card,14.45,16550,57200,1,1,utilidades_domesticas,SP,15.582907
RJ,112.84,1,boleto,19.84,800,15300,1,1,cama_mesa_banho,SP,541.478109
SP,42.47,1,credit_card,12.79,400,2420,1,1,brinquedos,SP,290.712611
SP,93.85,1,credit_card,8.95,850,7448,1,1,cama_mesa_banho,SP,17.005835
RJ,59.41,1,credit_card,15.41,250,640,1,1,relogios_presentes,SP,354.118855
RJ,145.65,1,credit_card,27.15,3600,21600,1,1,moveis_decoracao,SP,850.396626
SP,30.39,1,boleto,7.39,150,1456,1,1,brinquedos,SP,18.57344
RJ,249.49,1,credit_card,19.49,346,2340,1,1,relogios_presentes,SP,487.66534
SP,82.09,1,credit_card,7.39,552,6336,1,1,esporte_lazer,SP,25.597261
RJ,130.45,1,boleto,15.55,400,5832,1,1,esporte_lazer,SP,459.615105
SP,79.71,1,credit_card,12.81,600,3060,1,1,moveis_decoracao,SP,70.573543
SP,186.72,1,credit_card,16.82,1950,10098,1,1,cama_mesa_banho,SP,149.673137
RJ,117.77,1,boleto,9.77,1000,7632,1,1,relogios_presentes,RJ,28.145363
RJ,73.27,1,credit_card,23.28,375,4620,1,1,utilidades_domesticas,SP,706.147639
RJ,141.58,1,boleto,15.98,350,2184,1,1,informatica_acessorios,MG,343.488669
SP,61.8,1,credit_card,11.85,350,4275,1,1,cama_mesa_banho,SP,309.243517
RJ,252.84,1,credit_card,33.06,387,5136,1,1,informatica_acessorios,SP,286.92597
SP,169.93,1,credit_card,19.93,5250,28800,1,1,moveis_decoracao,SP,524.194647
SP,111.38,1,credit_card,15.56,2220,7524,1,1,beleza_saude,SP,55.928455
SP,39.88,1,voucher,8.88,5300,27000,1,1,moveis_decoracao,SP,23.957857
RJ,104.85,1,credit_card,17.05,173,2808,1,1,informatica_acessorios,PR,869.591062
RJ,162.89,1,debit_card,27.9,1550,16000,1,1,esporte_lazer,PR,1055.627493
SP,274.38,1,credit_card,14.48,370,2574,1,1,relogios_presentes,SP,189.930944
SP,82.43,1,credit_card,13.07,1400,27000,1,1,utilidades_domesticas,SP,146.015264
SP,183.12,1,credit_card,23.52,3400,48640,1,1,utilidades_domesticas,SP,28.023538
RJ,921.05,1,credit_card,22.05,700,2873,1,1,relogios_presentes,SP,475.913531
SP,37.85,1,credit_card,19.95,250,4800,1,1,cama_mesa_banho,SP,285.102934
SP,54.11,1,credit_card,7.78,1110,3762,1,1,beleza_saude,SP,87.163024
SP,172.52,1,credit_card,12.62,584,2288,1,1,relogios_presentes,SP,154.711819
SP,219.45,1,credit_card,14.45,2300,9261,1,1,esporte_lazer,SP,322.425004
SP,129.59,1,credit_card,9.59,1000,1760,1,1,relogios_presentes,SP,8.159711
SP,53.79,1,boleto,12.79,183,4608,1,1,esporte_lazer,SP,292.54162
SP,189.97,1,credit_card,10.07,700,10692,1,1,beleza_saude,SP,18.728763
RJ,124.96,1,credit_card,19.97,1250,5544,1,1,beleza_saude,PR,818.959929
RJ,39.1,1,credit_card,16.11,3225,23400,1,1,cama_mesa_banho,SP,588.486807
SP,56.78,1,credit_card,8.88,800,8000,1,1,cama_mesa_banho,SP,4.91912
SP,44.52,1,boleto,14.52,1050,26208,1,1,utilidades_domesticas,SP,38.91721
SP,143.55,1,credit_card,23.55,8500,70875,1,1,moveis_decoracao,SP,14.790124
SP,37.38,1,credit_card,7.39,200,1040,1,1,esporte_lazer,SP,5.428551
SP,47.54,1,boleto,13.54,3575,8316,1,1,beleza_saude,SP,29.138997
SP,613.38,1,credit_card,37.39,10800,57330,1,1,esporte_lazer,PR,823.865032
SP,322.94,1,boleto,42.94,13400,36000,1,1,cama_mesa_banho,PR,749.654282
SP,296.7,1,credit_card,46.9,4350,44100,1,1,moveis_decoracao,PR,711.397269
SP,101.55,1,credit_card,11.65,950,15600,1,1,cama_mesa_banho,SP,6.693878
SP,115.35,1,credit_card,15.46,573,12075,1,1,brinquedos,MG,475.960467
SP,798.53,1,credit_card,23.53,250,3000,1,1,beleza_saude,MG,361.444481
SP,32.77,1,credit_card,7.78,400,2277,1,1,cama_mesa_banho,SP,18.08853
SP,115.32,1,credit_card,9.72,1100,12800,1,1,cama_mesa_banho,SP,81.859199
SP,123.09,1,boleto,24.79,10100,76800,1,1,utilidades_domesticas,SP,8.81636
SP,77.42,1,credit_card,17.44,1200,9880,1,1,informatica_acessorios,SP,18.243555
SP,38.9,1,boleto,15.1,283,11040,1,1,esporte_lazer,MG,424.603521
RJ,195,1,credit_card,0,9750,12600,1,1,cama_mesa_banho,SP,335.451463
RJ,58.13,1,credit_card,18.23,300,10560,1,1,beleza_saude,SP,358.296131
SP,67.98,1,credit_card,13.08,2150,20000,1,1,cama_mesa_banho,SP,90.907528
SP,114.44,1,credit_card,14.45,500,8000,1,1,brinquedos,RJ,397.279641
SP,104.71,1,credit_card,14.72,1250,2560,1,1,cama_mesa_banho,SP,197.22244
SP,56.62,1,credit_card,8.72,500,12167,1,1,utilidades_domesticas,SP,88.460529
SP,214.41,1,credit_card,14.51,2400,8547,1,1,cama_mesa_banho,SP,146.534991
RJ,158.98,1,credit_card,8.99,400,6336,1,1,brinquedos,RJ,29.76861
SP,246.99,1,credit_card,37.29,7800,45000,1,1,moveis_decoracao,SP,13.550189
SP,146.01,1,boleto,16.01,200,1080,1,1,beleza_saude,RJ,363.042434
RJ,85.24,1,credit_card,15.25,500,2268,1,1,brinquedos,SP,348.51109
SP,69.85,1,credit_card,19.95,450,4800,1,1,cama_mesa_banho,SP,21.853062
SP,114.45,1,credit_card,33.45,10350,84525,1,1,moveis_decoracao,SP,50.508884
SP,70.16,1,boleto,15.26,350,4096,1,1,esporte_lazer,PR,337.797726
SP,81.89,1,credit_card,11.99,442,5168,1,1,esporte_lazer,SP,96.809634
SP,193.65,1,credit_card,34.65,2950,8000,1,1,informatica_acessorios,PR,688.26559
SP,219.87,1,credit_card,93.87,19850,14360,1,1,esporte_lazer,MG,409.251931
SP,28.62,1,credit_card,8.72,325,3024,1,1,utilidades_domesticas,SP,17.334756
SP,50.53,1,credit_card,17.63,300,3000,1,1,utilidades_domesticas,SP,31.62637
SP,167.29,1,credit_card,18.29,2300,13068,1,1,moveis_decoracao,MG,223.022415
SP,216.93,1,credit_card,17.03,2450,11808,1,1,cama_mesa_banho,SP,236.955408
SP,28.46,1,boleto,10.96,500,5434,1,1,moveis_decoracao,SP,19.787086
SP,183.31,1,credit_card,13.32,420,5632,1,1,informatica_acessorios,PR,612.928449
SP,87.03,1,credit_card,12.03,200,880,1,1,informatica_acessorios,SP,76.37312
SP,595.49,1,credit_card,16.49,513,1815,1,1,relogios_presentes,SP,377.32899
RJ,58.59,1,credit_card,18.59,1400,7200,1,1,cama_mesa_banho,SP,691.629583
SP,113.62,1,credit_card,13.72,1300,3312,1,1,cama_mesa_banho,SP,145.915567
SP,66.81,1,credit_card,12.82,1110,3762,1,1,beleza_saude,SP,537.847439
SP,87.23,1,credit_card,11.73,1400,12540,1,1,cama_mesa_banho,SP,19.717162
RJ,259.33,1,boleto,79.43,24100,12925,1,1,moveis_decoracao,SP,648.303153
SP,516.25,1,credit_card,18.25,350,3840,1,1,relogios_presentes,PR,333.52862
RJ,910.98,1,credit_card,20.99,925,6160,1,1,relogios_presentes,SP,369.974063
SP,159.03,1,credit_card,14.13,233,3360,1,1,informatica_acessorios,PR,547.586274
RJ,176.88,1,boleto,16.88,550,5610,1,1,brinquedos,MG,707.786803
SP,59.24,1,credit_card,9.34,400,3750,1,1,moveis_decoracao,SP,113.331882
RJ,125.12,1,credit_card,20.22,2200,8100,1,1,informatica_acessorios,SP,321.754305
RJ,782.26,1,credit_card,32.26,17000,78208,1,1,brinquedos,RJ,7.051383
SP,408.69,1,credit_card,28.69,3700,25652,1,1,esporte_lazer,SP,178.21326
SP,122.14,1,credit_card,14.78,250,4362,1,1,esporte_lazer,SP,7.585905
SP,102.88,1,credit_card,13.98,1050,2560,1,1,cama_mesa_banho,SP,119.95135
SP,101.46,1,credit_card,16.56,900,4096,1,1,esporte_lazer,PR,347.339644
SP,83.41,1,credit_card,13.51,950,23625,1,1,cama_mesa_banho,SP,305.894349
SP,164.28,1,credit_card,22.3,3700,59202,1,1,utilidades_domesticas,SP,6.288443
SP,672.93,1,credit_card,122.93,30000,210000,1,1,beleza_saude,SP,138.609913
SP,105.82,1,credit_card,36.02,7400,64768,1,1,utilidades_domesticas,SP,127.926387
RJ,166.81,1,credit_card,16.81,1000,6480,1,1,informatica_acessorios,SP,512.952285
RJ,153.72,1,debit_card,34.32,2400,28000,1,1,utilidades_domesticas,SP,456.860215
RJ,126.23,1,credit_card,20.23,2800,16480,1,1,moveis_decoracao,SP,359.759105
RJ,54.98,1,credit_card,22.98,2600,12167,1,1,beleza_saude,SP,309.392963
SP,76.92,1,credit_card,17.02,371,5120,1,1,beleza_saude,RJ,497.357594
RJ,36.43,1,credit_card,15.1,180,2618,1,1,esporte_lazer,SP,446.474405
SP,140.98,1,credit_card,15.98,300,4800,1,1,beleza_saude,PR,343.788344
SP,82.98,1,credit_card,13.08,2550,6600,1,1,informatica_acessorios,SP,43.451486
SP,20.86,1,credit_card,10.96,200,850,1,1,esporte_lazer,SP,75.670263
RJ,212.02,1,credit_card,16.12,1600,11760,1,1,moveis_decoracao,SP,564.962867
RJ,144.56,1,credit_card,14.66,350,4693,1,1,informatica_acessorios,SP,330.668728
SP,297.26,1,credit_card,17.36,4300,17544,1,1,cama_mesa_banho,SP,92.990179
SP,39.75,1,credit_card,11.85,500,4800,1,1,cama_mesa_banho,SP,313.197019
SP,81.5,1,credit_card,13.6,188,2112,1,1,informatica_acessorios,PR,547.893821
SP,236.7,1,credit_card,16.06,300,1980,1,1,beleza_saude,SP,94.980828
SP,96.96,1,boleto,11.97,2200,30000,1,1,utilidades_domesticas,SP,13.25791
SP,69.9,1,credit_card,0,2600,15000,1,1,moveis_decoracao,SP,286.699542
SP,39.24,1,credit_card,9.34,850,2448,1,1,informatica_acessorios,SP,26.097963
SP,120.77,1,boleto,13.77,1700,4096,1,1,esporte_lazer,SP,38.877299
SP,228.24,1,credit_card,88.34,6300,153044,2,1,cama_mesa_banho,SP,301.329806
SP,114.74,1,boleto,24.94,4267,39468,1,1,brinquedos,SP,140.954807
SP,53.68,1,credit_card,7.78,150,2816,1,1,esporte_lazer,SP,25.857016
SP,101.51,1,credit_card,7.52,225,1040,1,1,informatica_acessorios,SP,21.254725
SP,86.72,1,credit_card,11.73,1250,23100,1,1,esporte_lazer,SP,132.858255
SP,52.57,1,credit_card,7.58,300,1600,1,1,moveis_decoracao,SP,149.809475
SP,55.24,1,credit_card,9.34,800,8000,1,1,cama_mesa_banho,SP,60.713376
SP,65.93,1,credit_card,13.94,1625,19584,1,1,cama_mesa_banho,SP,59.994567
RJ,99.33,1,credit_card,23.33,2700,6600,1,1,cama_mesa_banho,SP,498.597432
SP,91.03,1,credit_card,21.13,5200,31050,1,1,utilidades_domesticas,SP,168.925618
RJ,257.46,1,boleto,50.76,450,8736,1,1,informatica_acessorios,PR,887.954527
SP,139.9,1,credit_card,13.9,1750,23625,1,1,cama_mesa_banho,SP,320.948173
SP,70.84,1,credit_card,12.85,100,8000,1,1,informatica_acessorios,SP,563.29538
SP,327.66,1,boleto,17.66,1220,12960,1,1,informatica_acessorios,SP,92.134875
SP,52.58,1,boleto,7.58,250,640,1,1,relogios_presentes,SP,1.248978
SP,204.46,1,credit_card,8.56,190,2112,1,1,relogios_presentes,SP,158.867061
SP,417.76,1,credit_card,18.76,1750,5700,1,1,relogios_presentes,RJ,327.938876
SP,214.69,1,credit_card,14.79,2450,12250,1,1,cama_mesa_banho,SP,30.14112
SP,59.43,1,credit_card,14.44,1567,4640,1,1,cama_mesa_banho,SP,290.279396
RJ,172.86,1,boleto,18.96,310,1920,1,1,relogios_presentes,SP,562.354372
RJ,55.85,1,credit_card,14.52,350,1536,1,1,esporte_lazer,SP,374.086909
SP,106.22,1,boleto,14.22,875,6859,1,1,esporte_lazer,SP,211.788018
SP,167.58,1,credit_card,29.58,3100,9990,1,1,cama_mesa_banho,SP,492.325837
SP,185.89,1,credit_card,16.89,6400,17600,1,1,moveis_decoracao,SP,14.288233
SP,43.8,1,boleto,15.1,250,8075,1,1,esporte_lazer,RJ,436.748654
SP,95.48,1,credit_card,18.68,1900,28000,1,1,moveis_decoracao,SP,78.660734
SP,60.17,1,credit_card,9.27,350,3344,1,1,utilidades_domesticas,SP,71.120054
SP,160.54,1,credit_card,12.54,444,4480,1,1,relogios_presentes,SP,167.82967
SP,104.3,1,credit_card,14.4,2200,40000,1,1,moveis_decoracao,SP,435.407187
SP,84,1,debit_card,12,450,5376,1,1,informatica_acessorios,SP,235.307354
SP,36.39,1,credit_card,7.39,300,352,1,1,relogios_presentes,SP,23.731592
SP,358.29,1,credit_card,80.29,19850,117242,1,1,utilidades_domesticas,MG,252.615235
SP,117.51,1,boleto,17.61,1750,3600,1,1,moveis_decoracao,SP,165.554347
SP,47.96,1,credit_card,10.96,300,5400,1,1,esporte_lazer,SP,304.549358
SP,94.17,1,credit_card,17.67,1683,12100,1,1,utilidades_domesticas,SP,193.881092
SP,172.92,1,credit_card,13.02,4083,44800,1,1,cama_mesa_banho,SP,7.240643
SP,71.29,1,credit_card,13.98,600,4576,1,1,cama_mesa_banho,SP,312.340185
SP,120.19,1,credit_card,13.19,350,4913,1,1,esporte_lazer,SP,296.301956
SP,169.9,1,credit_card,20,1700,7616,1,1,cama_mesa_banho,SP,151.586918
RJ,111.55,1,credit_card,12.65,840,11154,1,1,brinquedos,SP,114.766277
SP,356.06,1,credit_card,36.06,5600,25200,1,1,cama_mesa_banho,SP,139.450836
SP,48.62,1,credit_card,8.72,150,2816,1,1,esporte_lazer,SP,46.978186
SP,232.86,1,credit_card,34.86,1869,15960,1,1,esporte_lazer,PR,367.601601
RJ,64,1,credit_card,14.1,400,3750,1,1,moveis_decoracao,SP,426.089463
SP,126.9,1,credit_card,27,2500,12000,1,1,moveis_decoracao,PR,345.155013
RJ,138.31,1,credit_card,20.77,2200,15000,1,1,cama_mesa_banho,SP,584.081466
RJ,160.81,1,credit_card,40.91,3450,18000,1,1,cama_mesa_banho,PR,1204.29125
RJ,111.64,1,boleto,32.22,1400,16120,1,1,informatica_acessorios,SP,403.973663
RJ,73.76,1,boleto,20.86,2300,23520,1,1,brinquedos,SP,615.963388
RJ,54.61,1,credit_card,15.11,800,8000,1,1,cama_mesa_banho,SP,344.220064
SP,78.64,1,credit_card,8.65,450,1280,1,1,informatica_acessorios,SP,92.023012
SP,186.72,1,credit_card,16.82,1950,10098,1,1,cama_mesa_banho,SP,88.553094
SP,137.94,1,boleto,33.04,1250,53250,1,1,brinquedos,SP,312.324917
SP,545.46,1,credit_card,30.46,10900,79875,1,1,utilidades_domesticas,SP,9.244924
SP,231.25,1,credit_card,36.35,3500,100800,1,1,moveis_decoracao,SP,220.686216
SP,35.14,1,credit_card,15.24,150,1920,1,1,cama_mesa_banho,RJ,349.995256
SP,397.34,1,credit_card,17.34,4400,59400,1,1,esporte_lazer,SP,119.012857
SP,129.56,1,boleto,15.56,500,992,1,1,relogios_presentes,SP,14.301325
SP,116.39,1,boleto,16.5,850,101252,1,2,informatica_acessorios,SP,32.973361
SP,124.76,1,credit_card,14.86,1350,3312,1,1,cama_mesa_banho,SP,282.218469
SP,122.98,1,credit_card,17.98,225,2736,1,1,relogios_presentes,PR,284.961579
SP,27.29,1,credit_card,8.29,350,7500,1,1,informatica_acessorios,SP,119.144332
SP,162.44,1,credit_card,28.44,600,8400,1,1,informatica_acessorios,MG,497.80695
RJ,56.5,1,credit_card,16.6,1400,8000,1,1,cama_mesa_banho,SP,359.689367
SP,97.36,1,credit_card,9.37,950,5250,1,1,brinquedos,SP,87.148745
SP,845.81,1,credit_card,85.81,30000,251625,1,1,beleza_saude,SP,94.484973
SP,55.39,1,credit_card,7.78,1110,3762,1,1,beleza_saude,SP,8.503761
SP,387.5,1,credit_card,32.7,5800,16800,1,1,moveis_decoracao,SP,307.225201
SP,136.08,1,boleto,17.08,3000,8349,1,1,moveis_decoracao,PR,352.293528
SP,284.13,1,boleto,34.23,8400,32760,1,1,moveis_decoracao,PR,369.707744
SP,251.28,1,boleto,12.28,500,2704,1,1,relogios_presentes,SP,82.162759
SP,214.36,1,credit_card,47.4,2750,10240,1,1,cama_mesa_banho,SP,304.875276
SP,116.01,1,credit_card,15.02,1650,5148,1,1,beleza_saude,SP,330.064159
SP,83.75,1,credit_card,13.85,1000,28288,1,1,cama_mesa_banho,SP,150.821642
SP,30.41,1,credit_card,7.42,400,2464,1,1,utilidades_domesticas,SP,28.128285
SP,56.78,1,boleto,7.78,300,640,1,1,relogios_presentes,SP,13.879477
SP,37.37,1,boleto,7.47,250,1200,1,1,beleza_saude,SP,154.976512
SP,32.79,1,credit_card,12.8,400,2560,1,1,cama_mesa_banho,SP,297.408361
RJ,231.27,1,credit_card,26.27,9750,12600,1,1,cama_mesa_banho,SP,374.935335
RJ,105.77,1,boleto,16.87,1500,7056,1,1,moveis_decoracao,SP,328.543607
SP,137.16,1,credit_card,8.16,200,640,1,1,relogios_presentes,SP,17.580256
SP,127.45,1,credit_card,70.75,875,5785,1,1,utilidades_domesticas,SP,24.447025
RJ,132.59,1,boleto,25.59,3100,17280,1,1,esporte_lazer,SP,498.956986
RJ,37.09,1,voucher,15.1,1100,2560,1,1,cama_mesa_banho,SP,709.707483
SP,152.39,1,boleto,18.19,1450,21320,1,1,beleza_saude,RJ,686.063592
SP,149.69,1,credit_card,9.79,2444,40590,1,1,brinquedos,SP,108.211776
SP,139.12,1,credit_card,41.13,2689,32292,1,1,cama_mesa_banho,SP,9.3205
RJ,379,1,credit_card,10,400,5625,1,1,beleza_saude,RJ,12.066008
SP,272.29,1,credit_card,68.3,3300,180000,1,1,utilidades_domesticas,SP,85.471408
SP,25.67,1,credit_card,12.79,180,2304,1,1,informatica_acessorios,SP,519.570534
SP,868.19,1,credit_card,18.29,563,3584,1,1,relogios_presentes,SP,114.158907
SP,1095.65,1,credit_card,21.27,800,24000,1,1,beleza_saude,PR,332.314366
SP,122.17,1,credit_card,12.27,1975,16523,1,1,cama_mesa_banho,SP,280.665164
SP,61.12,1,credit_card,13.08,3000,18375,1,1,cama_mesa_banho,SP,22.605773
SP,68.01,1,credit_card,9.34,900,6050,1,1,cama_mesa_banho,SP,12.855888
SP,243.04,1,boleto,14.04,357,3264,1,1,relogios_presentes,SP,315.942417
SP,160.44,1,credit_card,20.54,4750,8000,1,1,esporte_lazer,SP,244.868695
SP,108.33,1,credit_card,13.33,250,990,1,1,beleza_saude,SP,447.388059
SP,79.98,1,credit_card,11.98,350,11466,1,1,esporte_lazer,SP,320.937229
SP,30.77,1,credit_card,7.78,150,816,1,1,informatica_acessorios,SP,16.807683
SP,113.5,1,boleto,23.7,750,27200,1,1,cama_mesa_banho,SP,304.686886
SP,106.16,1,credit_card,16.26,1383,20000,1,1,cama_mesa_banho,SP,147.875192
SP,41.28,1,credit_card,8.29,250,6237,1,1,brinquedos,SP,20.000096
SP,54.78,1,credit_card,14.8,400,21296,1,1,utilidades_domesticas,SP,98.203957
SP,342.39,1,credit_card,43.39,2950,8349,1,1,moveis_decoracao,PR,343.195492
SP,41.36,1,credit_card,15.56,300,9826,1,1,beleza_saude,SP,12.294129
SP,150.15,1,credit_card,20.25,4350,8000,1,1,esporte_lazer,SP,227.548446
SP,57.5,1,credit_card,23.7,400,6000,1,1,utilidades_domesticas,SP,174.134122
SP,64.58,1,credit_card,16.58,500,31250,1,1,utilidades_domesticas,SP,101.773821
SP,60.1,1,credit_card,15.1,200,1152,1,1,utilidades_domesticas,MG,547.340252
SP,88.08,1,boleto,13.08,2600,15000,1,1,moveis_decoracao,SP,13.965967
RJ,497.91,1,credit_card,18.11,500,1936,1,1,relogios_presentes,SP,392.122934
RJ,76.61,1,credit_card,11.71,1205,21528,1,1,utilidades_domesticas,RJ,9.464896
SP,181.79,1,credit_card,31.8,5200,16380,1,1,moveis_decoracao,MG,431.364213
SP,71.82,1,credit_card,11.92,750,18810,1,1,esporte_lazer,SP,470.44032
SP,30.95,1,boleto,10.96,100,4500,1,1,beleza_saude,SP,2.828323
SP,27.3,1,boleto,7.4,200,6859,1,1,esporte_lazer,SP,150.633197
SP,40.87,1,boleto,12.69,1200,56000,1,1,cama_mesa_banho,SP,354.762866
RJ,204.92,1,credit_card,73.32,1000,12480,1,1,cama_mesa_banho,SP,759.890123
SP,185.34,1,boleto,35.54,3000,14896,1,1,moveis_decoracao,MG,120.789839
SP,83.79,1,credit_card,14.79,1500,4995,1,1,cama_mesa_banho,SP,512.017905
SP,181.84,1,credit_card,13.84,335,2992,1,1,relogios_presentes,SP,295.387543
SP,233.92,1,credit_card,9.92,2134,8800,1,1,beleza_saude,SP,18.703923
SP,81.63,1,credit_card,11.73,1900,19600,1,1,utilidades_domesticas,SP,115.286834
SP,102.03,1,credit_card,12.13,1383,20000,1,1,cama_mesa_banho,SP,309.373288
SP,105.78,1,credit_card,29.33,7000,75250,1,1,moveis_decoracao,SP,49.50365
SP,318.17,1,credit_card,43.17,515,4048,1,1,informatica_acessorios,MG,495.777169
SP,93.91,1,credit_card,13.92,250,3960,1,1,beleza_saude,SP,263.493727
SP,45.89,1,credit_card,12.89,100,1768,1,1,beleza_saude,SP,303.177211
SP,76.02,1,credit_card,17.12,7000,32994,1,1,utilidades_domesticas,SP,263.94613
SP,29.63,1,boleto,15.98,1200,6400,1,1,esporte_lazer,SP,572.431575
SP,116.72,1,credit_card,26.74,3034,9280,1,1,cama_mesa_banho,SP,272.430582
SP,31.86,1,credit_card,10.96,200,7260,1,1,informatica_acessorios,SP,390.677927
SP,64.86,1,boleto,11.87,600,2560,1,1,cama_mesa_banho,SP,295.430438
SP,48.97,1,boleto,7.87,675,5120,1,1,brinquedos,SP,94.52919
SP,150.14,1,credit_card,30.34,300,2184,1,1,esporte_lazer,PR,359.844752
